,stop_id,stop_name,images
235,8503122,Bubikon,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Bubikon.jpg
236,8503123,Wetzikon,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Wetzikon.jpg
237,8503124,Aathal,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Aathal.jpg
238,8503125,Uster,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Uster.jpg
239,8503126,Nänikon-Greifensee,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
240,8503127,Schwerzenbach ZH,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Schwerzenbach_ZH.jpg
241,8503128,Dübendorf,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
242,8503129,Wallisellen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Wallisellen.jpg
243,8503130,Hinwil,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Hinwil.jpg
244,8503134,Bauma,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Bauma.jpg
245,8503136,Fischenthal,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Fischenthal.jpg
246,8503138,Wald,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Wald.jpg
247,8503139,Tann-Dürnten,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
248,8503141,Küsnacht Goldbach,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
249,8503147,Stettbach,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Stettbach.jpg
250,8503200,Kilchberg,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Kilchberg.jpg
251,8503201,Rüschlikon,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
252,8503202,Thalwil,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Thalwil.jpg
253,8503203,Oberrieden,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Oberrieden.jpg
254,8503204,Horgen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Horgen.jpg
255,8503205,Au ZH,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Au_ZH.jpg
256,8503206,Wädenswil,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
257,8503207,Richterswil,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Richterswil.jpg
258,8503208,Bäch,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
259,8503209,Pfäffikon SZ,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
260,8503210,Freienbach SBB,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Freienbach_SBB.jpg
261,8503211,Altendorf,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Altendorf.jpg
262,8503220,Lachen,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
263,8503221,Siebnen-Wangen,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
264,8503222,Schübelbach-Buttikon,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
265,8503223,Reichenburg,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Reichenburg.jpg
266,8503224,Bilten,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Bilten.jpg
267,8503225,Ziegelbrücke,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
268,8503228,Netstal,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Netstal.jpg
269,8503230,Glarus,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Glarus.jpg
270,8503231,Ennenda,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Ennenda.jpg
271,8503233,Schwanden GL,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
272,8503239,Linthal,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Linthal.jpg
273,8503301,Pfäffikon ZH,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
274,8503302,Fehraltorf,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Fehraltorf.jpg
275,8503303,Illnau,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Illnau.jpg
276,8503304,Kemptthal,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Kemptthal.jpg
277,8503305,Effretikon,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Effretikon.jpg
278,8503306,Dietlikon,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Dietlikon.jpg
279,8503307,Bassersdorf,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Bassersdorf.jpg
280,8503308,Kloten,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Kloten.jpg
281,8503310,Glattbrugg,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Glattbrugg.jpg
282,8503311,Rümlang,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
283,8503312,Oberglatt,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Oberglatt.jpg
284,8503313,Niederglatt,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Niederglatt.jpg
285,8503315,Dielsdorf,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Dielsdorf.jpg
286,8503340,Opfikon,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Opfikon.jpg
287,8503400,Bülach,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
288,8503401,Glattfelden,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Glattfelden.jpg
289,8503402,Eglisau,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Eglisau.jpg
290,8503403,Hüntwangen-Wil,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
291,8503404,Rafz,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Rafz.jpg
292,8503408,Rekingen AG,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Rekingen_AG.jpg
293,8503409,Bad Zurzach,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Bad_Zurzach.jpg
294,8503421,Jestetten,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Jestetten.jpg
295,8503423,Neuhausen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Neuhausen.jpg
296,8503424,Schaffhausen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Schaffhausen.jpg
297,8503428,Diessenhofen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Diessenhofen.jpg
298,8503501,Döttingen,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
299,8503502,Siggenthal-Würenlingen,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
300,8503503,Turgi,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Turgi.jpg
301,8503504,Baden,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Baden.jpg
302,8503505,Wettingen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Wettingen.jpg
303,8503506,Killwangen-Spreitenbach,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Killwangen-Spreitenbach.jpg
304,8503508,Dietikon,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Dietikon.jpg
305,8503509,Schlieren,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Schlieren.jpg
306,8503511,Neuenhof,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Neuenhof.jpg
307,8503512,Glanzenberg,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Glanzenberg.jpg
308,8503526,Regensdorf-Watt,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Regensdorf-Watt.jpg
309,8503528,Otelfingen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Otelfingen.jpg
310,8503529,Würenlos,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
311,8504000,Pully-Nord,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
312,8504003,Bossière,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
313,8504007,Moreillon,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Moreillon.jpg
314,8504010,La Conversion,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/La_Conversion.jpg
315,8504011,Grandvaux,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Grandvaux.jpg
316,8504014,Palézieux,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
317,8504015,Vevey-Funi,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Vevey-Funi.jpg
318,8504018,Ecublens-Rue,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Ecublens-Rue.jpg
319,8504020,Oron,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Oron.jpg
320,8504021,Vauderens,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Vauderens.jpg
321,8504023,Romont,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Romont.jpg
322,8504024,Villaz-St-Pierre,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Villaz-St-Pierre.jpg
323,8504025,Chénens,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
324,8504026,Cottens,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Cottens.jpg
325,8504027,Neyruz,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Neyruz.jpg
326,8504028,Rosé,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
327,8504029,Matran,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Matran.jpg
328,8504030,Villars-sur-Glâne,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
329,8504040,Corseaux-Cornalles,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Corseaux-Cornalles.jpg
330,8504100,Fribourg/Freiburg,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
331,8504101,Düdingen,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
332,8504102,Schmitten,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Schmitten.jpg
333,8504103,Flamatt,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Flamatt.jpg
334,8504104,Thörishaus Station,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
335,8504105,Niederwangen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Niederwangen.jpg
336,8504106,Bern Bümpliz Süd,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
337,8504108,Bern Europaplatz,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
338,8504113,Wünnewil,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
339,8504115,Thörishaus Dorf,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
340,8504117,Oberwangen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Oberwangen.jpg
341,8504120,Moudon,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Moudon.jpg
342,8504121,Lucens,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Lucens.jpg
343,8504122,Granges-Marnand,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Granges-Marnand.jpg
344,8504128,Murten/Morat,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
345,8504129,Galmiz,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Galmiz.jpg
346,8504130,Yvonand,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
347,8504131,Cheyres,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
348,8504132,Estavayer-le-Lac,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Estavayer-le-Lac.jpg
349,8504134,Payerne,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Payerne.jpg
350,8504138,Grolley,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Grolley.jpg
351,8504141,Henniez,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Henniez.jpg
352,8504200,Yverdon-les-Bains,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Yverdon-les-Bains.jpg
353,8504201,Grandson,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Grandson.jpg
354,8504203,Concise,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Concise.jpg
355,8504205,Gorgier-St-Aubin,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Gorgier-St-Aubin.jpg
356,8504206,Bevaix,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Bevaix.jpg
357,8504208,Boudry,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Boudry.jpg
358,8504209,Colombier,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Colombier.jpg
359,8504215,Travers,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Travers.jpg
360,8504217,Champ-du-Moulin,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Champ-du-Moulin.jpg
361,8504219,Auvernier,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Auvernier.jpg
362,8504220,Neuchâtel-Serrières,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
363,8504221,Neuchâtel,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
364,8504222,St-Blaise CFF,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/St-Blaise_CFF.jpg
365,8504223,Cornaux,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Cornaux.jpg
366,8504224,Cressier NE,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Cressier_NE.jpg
367,8504225,Le Landeron,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Le_Landeron.jpg
368,8504226,La Neuveville,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/La_Neuveville.jpg
369,8504228,Twann,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Twann.jpg
370,8504229,Tüscherz,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
371,8504236,Les Geneveys-sur-Coffrane,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Les_Geneveys-sur-Coffrane.jpg
372,8504237,Les Hauts-Geneveys,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Les_Hauts-Geneveys.jpg
373,8504300,Biel/Bienne,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
374,8504302,Reuchenette-Péry,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
375,8504304,Sonceboz-Sombeval,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Sonceboz-Sombeval.jpg
376,8504307,Courtelary,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Courtelary.jpg
377,8504310,St-Imier,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/St-Imier.jpg
378,8504312,Renan BE,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Renan_BE.jpg
379,8504314,La Chaux-de-Fonds,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/La_Chaux-de-Fonds.jpg
380,8504316,Le Locle,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Le_Locle.jpg
381,8504400,Kerzers,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Kerzers.jpg
382,8504410,Zollikofen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Zollikofen.jpg
383,8504411,Münchenbuchsee,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
384,8504412,Schüpfen,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
385,8504413,Suberg-Grossaffoltern,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Suberg-Grossaffoltern.jpg
386,8504414,Lyss,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Lyss.jpg
387,8504415,Busswil,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Busswil.jpg
388,8504416,Brügg BE,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
389,8504419,Biel Mett,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Biel_Mett.jpg
390,8504441,Studen BE,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Studen_BE.jpg
391,8505000,Luzern,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Luzern.jpg
392,8505001,Meggen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Meggen.jpg
393,8505002,Küssnacht am Rigi,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
394,8505003,Immensee,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Immensee.jpg
395,8505004,Arth-Goldau,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Arth-Goldau.jpg
396,8505005,Steinen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Steinen.jpg
397,8505006,Schwyz,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Schwyz.jpg
398,8505007,Brunnen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Brunnen.jpg
399,8505111,Sisikon,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Sisikon.jpg
400,8505112,Flüelen,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
401,8505113,Altdorf,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Altdorf.jpg
402,8505114,Erstfeld,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
403,8505119,Göschenen,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
404,8505201,Airolo,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Airolo.jpg
405,8505202,Ambrì-Piotta,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
406,8505204,Faido,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Faido.jpg
407,8505205,Lavorgo,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Lavorgo.jpg
408,8505207,Bodio TI,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Bodio_TI.jpg
409,8505209,Biasca,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Biasca.jpg
410,8505212,Castione-Arbedo,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Castione-Arbedo.jpg
411,8505213,Bellinzona,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Bellinzona.jpg
412,8505214,Giubiasco,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Giubiasco.jpg
413,8505216,Rivera-Bironico,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Rivera-Bironico.jpg
414,8505217,Mezzovico,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Mezzovico.jpg
415,8505218,Taverne-Torricella,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Taverne-Torricella.jpg
416,8505219,Lamone-Cadempino,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Lamone-Cadempino.jpg
417,8505300,Lugano,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Lugano.jpg
418,8505301,Lugano-Paradiso,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
419,8505302,Melide,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Melide.jpg
420,8505303,Maroggia-Melano,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Maroggia-Melano.jpg
421,8505304,Capolago-Riva S. Vitale,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Capolago-Riva_S._Vitale.jpg
422,8505305,Mendrisio,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Mendrisio.jpg
423,8505306,Balerna,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Balerna.jpg
424,8505307,Chiasso,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Chiasso.jpg
425,8505400,Locarno,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Locarno.jpg
426,8505401,Tenero,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Tenero.jpg
427,8505402,Gordola,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Gordola.jpg
428,8505404,Cadenazzo,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Cadenazzo.jpg
429,8505408,Ranzo-S. Abbondio,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
430,8505410,Gerra (Gambarogno),https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
431,8505412,Riazzino,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Riazzino.jpg
432,8505415,S. Antonino,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/S._Antonino.jpg
433,8506000,Winterthur,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Winterthur.jpg
434,8506001,Winterthur Grüze,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
435,8506002,Winterthur Seen,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
436,8506003,Sennhof-Kyburg,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Sennhof-Kyburg.jpg
437,8506005,Rikon,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Rikon.jpg
438,8506008,Wila,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Wila.jpg
439,8506009,Saland,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Saland.jpg
440,8506010,Sirnach,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Sirnach.jpg
441,8506011,Eschlikon,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Eschlikon.jpg
442,8506012,Guntershausen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Guntershausen.jpg
443,8506013,Aadorf,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Aadorf.jpg
444,8506014,Elgg,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Elgg.jpg
445,8506015,Räterschen,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
446,8506016,Oberwinterthur,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Oberwinterthur.jpg
447,8506017,Wiesendangen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Wiesendangen.jpg
448,8506018,Rickenbach-Attikon,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Rickenbach-Attikon.jpg
449,8506019,Islikon,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Islikon.jpg
450,8506020,Seuzach,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Seuzach.jpg
451,8506022,Thalheim-Altikon,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Thalheim-Altikon.jpg
452,8506024,Stammheim,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Stammheim.jpg
453,8506025,Etzwilen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Etzwilen.jpg
454,8506035,Schottikon,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Schottikon.jpg
455,8506041,Embrach-Rorbas,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Embrach-Rorbas.jpg
456,8506042,Pfungen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Pfungen.jpg
457,8506043,Winterthur Wülflingen,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
458,8506044,Winterthur Töss,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
459,8506045,Hettlingen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Hettlingen.jpg
460,8506046,Henggart,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Henggart.jpg
461,8506047,Andelfingen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Andelfingen.jpg
462,8506048,Marthalen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Marthalen.jpg
463,8506049,Dachsen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Dachsen.jpg
464,8506100,Frauenfeld,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Frauenfeld.jpg
465,8506101,Felben-Wellhausen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Felben-Wellhausen.jpg
466,8506102,Hüttlingen-Mettendorf,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
467,8506103,Müllheim-Wigoltingen,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
468,8506104,Märstetten,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
